license_issue_date,license_number,animal_name,species,primary_breed,secondary_breed,zip_code
September 25 2023,8032923,Rune,Dog,Siberian Husky,NA,98121
September 25 2023,8000699,Oliver,Dog,Australian Cattle Dog,"Retriever, Labrador",98144
September 25 2023,8049217,Eberhard (Ebbie),Dog,"Dachshund, Miniature Smooth Haired",NA,98107
September 25 2023,8049218,Pluto,Dog,"German Shepherd, King",Mix,98119
September 25 2023,8021598,Reno,Dog,"Terrier, Rat",NA,98122
September 25 2023,S152880,Louie,Dog,"Terrier, Jack Russell",Mix,98178
September 25 2023,8049222,Ragnar,Dog,"Terrier, American Pit Bull",Mix,98125
September 26 2023,S154514,Cooper,Dog,Siberian Husky,Retriever,98125
September 26 2023,8049225,Benny,Dog,"Terrier, American Staffordshire","Mixed Breed, Large (over 44 lbs fully grown)",98106
September 26 2023,8031666,Chewy,Dog,"Australian Shepherd, Miniature",NA,98107
September 26 2023,8049227,Fez,Dog,Havanese,NA,98118
September 26 2023,8049228,Onyx,Dog,"Retriever, Labrador",Mix,98125
September 26 2023,8049229,Buckley,Dog,"Schnauzer, Miniature",Mix,98116
September 26 2023,8041551,Bodie,Dog,Mix,Mix,98103
September 26 2023,8049230,Charlie,Dog,"Poodle, Standard","Retriever, Labrador",98109
September 26 2023,583018,Klaus,Dog,German Shepherd,Mix,98133
September 26 2023,8041357,Sammy,Dog,"Terrier, West Highland White",Terrier,98126
September 26 2023,8011760,Rizzo,Dog,"Poodle, Standard",Mix,98133
September 26 2023,S157428,Henry,Dog,Terrier,"Dachshund, Standard Smooth Haired",98136
September 26 2023,8049232,Puck,Dog,"Terrier, Jack Russell","Chihuahua, Short Coat",98115
September 26 2023,S162255,Meatball,Dog,"Bulldog, French",Mix,98122
September 26 2023,8049236,Luca Rae Khandehroo,Dog,"Chihuahua, Short Coat",NA,98108
September 26 2023,S134738,Miles,Dog,"Retriever, Labrador",Great Dane,98102
September 26 2023,8013410,Copper,Dog,Brittany,NA,98126
September 26 2023,S162574,Yoshi,Dog,"Terrier, Pit Bull",NA,98144
September 26 2023,S135100,Delsin,Dog,Alaskan Malamute,German Shepherd,98106
September 26 2023,S145982,Sam Adams,Dog,"Retriever, Golden",NA,98107
September 26 2023,8049237,Bear,Dog,Belgian Malinois,Mix,98103
September 26 2023,8049238,BamBam,Dog,"Chihuahua, Short Coat",Mix,98107
September 26 2023,8032489,Kai,Dog,Great Pyrenees,Mix,98115
September 26 2023,S161862,Jack,Dog,"Terrier, Pit Bull",Mix,98119
September 26 2023,S162256,Taro,Dog,Shiba Inu,NA,98121
September 26 2023,S161973,TEDDY,Dog,"Terrier, Yorkshire",NA,98052
September 26 2023,S162579,Rusty,Dog,Terrier,NA,98118
September 26 2023,8031364,Ajax,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98105
September 26 2023,S162258,Nebula,Dog,Akita,"Retriever, Labrador",98106
September 26 2023,8045929,Balto,Dog,"Retriever, Flat-Coated",Mix,98118
September 26 2023,8032668,Tash,Dog,Border Collie,NA,98115
September 26 2023,584712,Cooper,Dog,"Retriever, Golden",NA,98115
September 26 2023,8049240,Lucas Mocha-Frappucino,Dog,"Chihuahua, Short Coat",Terrier,98104
September 26 2023,8049242,Otis,Dog,Bernese Mountain Dog,NA,98119
September 26 2023,8049243,Brownie,Dog,"Schnauzer, Miniature",Mix,98101
September 26 2023,8020935,Gordo,Dog,"Welsh Corgi, Cardigan",German Shepherd,98126
September 27 2023,8032340,Lewis,Dog,Saint Bernard,Bernese Mountain Dog,98199
September 27 2023,S131860,Boris,Dog,"Dachshund, Miniature Smooth Haired",Mix,98117
September 27 2023,S104576,Neuman,Dog,"Retriever, Labrador",NA,98118
September 27 2023,S159263,Ryder,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98126
September 27 2023,8049249,Bae Lee,Dog,"Poodle, Miniature",Mix,98107
September 27 2023,8049250,Oscar,Dog,"Chihuahua, Short Coat",Mix,98107
September 27 2023,8049251,Alfie,Dog,"Chihuahua, Short Coat",Mix,98107
September 27 2023,8022736,Groovy,Dog,Doberman Pinscher,NA,98116
September 27 2023,8000105,Miles,Dog,"Pointer, German Shorthaired","Pointer, German Wirehaired",98125
September 27 2023,S135019,Harvey,Dog,"Retriever, Labrador","Retriever, Labrador",98125
September 27 2023,S147631,Charlie,Dog,Border Collie,Mix,98115
September 27 2023,S161978,Kona Kai,Dog,"Retriever, Flat-Coated",NA,98146
September 27 2023,8049255,Max Johnson,Dog,Havanese,NA,98109
September 27 2023,8033056,Jax,Dog,Boerboel,NA,98126
September 27 2023,S145096,Mac,Dog,"Retriever, Labrador","Terrier, American Pit Bull",98118
September 27 2023,8032837,Charlie,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98125
September 27 2023,8032838,Jack,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98125
September 27 2023,S161980,Echo,Dog,Australian Cattle Dog,Mix,98117
September 27 2023,8020999,Hobbes,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Smooth Haired",98133
September 27 2023,8040916,Dante,Dog,Australian Shepherd,Australian Cattle Dog,98103
September 27 2023,S135755,Kevin,Dog,"Mixed Breed, Large (over 44 lbs fully grown)","Retriever, Labrador",98115
September 27 2023,S133857,Murphy,Dog,"Retriever, Golden",NA,98115
September 27 2023,8049263,Rocco,Dog,"Terrier, Yorkshire",NA,98104
September 27 2023,8033091,Jerry,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98121
September 27 2023,8031969,Ruben Stanley Sturdivant,Dog,"Retriever, Golden","Poodle, Standard",98144
September 27 2023,8011756,Buddy,Dog,"Terrier, Tibetan","Mixed Breed, Medium (up to 44 lbs fully grown)",98112
September 27 2023,S121855,Rolo,Dog,Mix,NA,98117
September 27 2023,S157293,Darby,Dog,"Spaniel, English Springer",NA,98125
September 28 2023,8011613,Calvin,Dog,"Retriever, Labrador",Mix,98119
September 28 2023,S104524,Catcher,Dog,"Retriever, Labrador",NA,98119
September 28 2023,S102564,Bear,Dog,"Retriever, Labrador",NA,98144
September 28 2023,8032760,Alan,Dog,"Chihuahua, Short Coat","Terrier, Parson Russell",98101
September 28 2023,731319,Oscar,Dog,"Retriever, Labrador",NA,98103
September 28 2023,8049267,Hamilton,Dog,"Retriever, Labrador",Mix,98144
September 28 2023,S150766,Bailey,Dog,Pug,Mix,98122
September 28 2023,8049269,Comet,Dog,Mix,Mix,98133
September 28 2023,S102404,Earl,Dog,"Terrier, Boston","Terrier, Yorkshire",98117
September 28 2023,8039418,Toby,Dog,Doberman Pinscher,Mix,98118
September 28 2023,S121624,Chet,Dog,Chinook,NA,98125
September 28 2023,8049271,Valentino,Dog,Affenpinscher,NA,98102
September 28 2023,S162114,Jake,Dog,"Retriever, Labrador",NA,98144
September 28 2023,282867,Chewey II,Dog,Pomeranian,"Terrier, Yorkshire",98133
September 28 2023,582507,Lucky,Dog,"Retriever, Golden","Poodle, Standard",98115
September 28 2023,8049274,Lucky,Dog,"Retriever, Golden","Poodle, Standard",98115
September 28 2023,8049278,Niko,Dog,"Chihuahua, Long Coat",Terrier,98036
September 28 2023,S151678,Bongo,Dog,Retriever,Mix,98126
September 28 2023,8049279,Bluey,Dog,Border Collie,Mix,98125
September 28 2023,8011964,Biko,Dog,"Welsh Corgi, Pembroke",NA,98199
September 28 2023,S150755,Popcorn,Dog,"Retriever, Golden",NA,98117
September 28 2023,8032508,Fletcher,Dog,"Poodle, Standard","Retriever, Golden",98105
September 28 2023,8040564,Max,Dog,"Poodle, Miniature","Australian Shepherd, Miniature",98103
September 28 2023,8040565,Cooper,Dog,"Poodle, Miniature",Australian Shepherd,98103
September 28 2023,8049284,Olaf Chang,Dog,"Retriever, Golden","Poodle, Miniature",98109
September 29 2023,8049285,Max,Dog,"Terrier, American Pit Bull",Mix,98122
September 29 2023,S158695,Waldo,Dog,"Terrier, Cairn","Terrier, Yorkshire",98136
September 29 2023,8033263,Finch,Dog,"Chihuahua, Long Coat",Pekingese,98116
September 29 2023,S134187,Hank,Dog,"Chihuahua, Short Coat",Terrier,98115
September 29 2023,086151,Tritan,Dog,Shih Tzu,NA,98108
September 29 2023,8021772,Spike,Dog,Terrier,Mix,98199
September 29 2023,8049288,Echo,Dog,"Terrier, American Hairless",Mix,98112
September 29 2023,8022109,Marti,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Alaskan Husky,98125
September 29 2023,8049290,Wally,Dog,"Bulldog, English",Australian Cattle Dog,98122
September 29 2023,S161981,Puck,Dog,"Terrier, American Pit Bull",Mix,98199
September 29 2023,S161982,Luca,Dog,"Retriever, Labrador",Beagle,98121
September 29 2023,S161983,Bastion,Dog,"Retriever, Labrador",Beagle,98121
September 29 2023,8041374,Pagi Pocky,Dog,Basenji,Korean Jindo,98106
September 29 2023,S105410,Ernie,Dog,Pomeranian,Chinese Crested,98112
September 29 2023,8049292,Nacho,Dog,Mix,Mix,98108
September 29 2023,8049293,Chewbacca,Dog,"Retriever, Golden",Mix,98109
September 29 2023,S134131,Lefty,Dog,"Dachshund, Standard Long Haired","Terrier, Yorkshire",98112
September 30 2023,8049295,Frankie,Dog,"Bulldog, French",NA,98168
September 30 2023,8022015,Max,Dog,Alaskan Husky,Mix,98122
September 30 2023,8031664,Greenie,Dog,"Retriever, Labrador","Poodle, Standard",98199
September 30 2023,732210,Teddy,Dog,Havanese,NA,98146
September 30 2023,S120573,Shalo,Dog,Newfoundland,NA,98125
September 30 2023,8012134,Winston,Dog,"Schnauzer, Miniature",Spaniel,98117
September 30 2023,8032851,Oscar,Dog,"Terrier, Norwich",NA,98118
September 30 2023,S159265,Galaxy,Dog,"Terrier, American Pit Bull",Mix,98271
September 30 2023,283897,Apollo,Dog,Shih Tzu,Maltese,98126
September 30 2023,S159266,B.A. Baracus,Dog,"Terrier, American Pit Bull",NA,98178
September 30 2023,S159268,Little Jack Frost,Dog,"Schnauzer, Miniature",NA,98126
September 30 2023,8049302,Floyd,Dog,"Retriever, Labrador","Poodle, Miniature",98109
September 30 2023,S150802,Berkeley,Dog,"Retriever, Golden",NA,98107
September 30 2023,S152879,Marty,Dog,"Poodle, Standard","Retriever, Golden",98115
September 30 2023,8032461,Salvador,Dog,Australian Shepherd,NA,98133
September 30 2023,S140421,Guster,Dog,"Retriever, Golden",NA,98118
September 30 2023,8049304,Milo,Dog,Bichon Frise,Shih Tzu,98144
September 30 2023,S100303,Tucker,Dog,"Terrier, Jack Russell",Mix,98103
September 30 2023,8049305,Benji,Dog,Terrier,Mix,98199
September 30 2023,8040152,Appa,Dog,"Australian Shepherd, Miniature",NA,98104
September 30 2023,8031566,Flynn,Dog,Mix,NA,98112
September 30 2023,8031779,Sturgill,Dog,"Bulldog, French",NA,98108
September 30 2023,8032174,Drummer,Dog,Brittany,Mix,98115
September 30 2023,731046,Parker,Dog,"Chihuahua, Short Coat",NA,98101
September 30 2023,S159274,Willie,Dog,Pug,Mix,98177
September 30 2023,8049309,Charlie,Dog,Australian Cattle Dog,Mix,98117
September 30 2023,8049311,Moose,Dog,"Poodle, Miniature","Schnauzer, Miniature",98109
September 30 2023,8032222,Fish,Dog,Retriever,Australian Cattle Dog,98116
September 30 2023,8032221,Chips,Dog,Great Pyrenees,Mix,98116
September 30 2023,8049313,Levi,Dog,Beagle,NA,98115
September 30 2023,8049314,Diggy,Dog,Lhasa Apso,NA,98115
September 30 2023,8011411,Albus Dodger Dumbledog,Dog,German Shepherd,Mix,98118
September 30 2023,8011520,Dakota Miles,Dog,"Retriever, Labrador",NA,98118
September 30 2023,8041325,Lars,Dog,"Retriever, Labrador","Poodle, Standard",98107
September 30 2023,8049315,Maximilian,Dog,Pomeranian,NA,98103
September 30 2023,8032721,BB-8,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98118
October 01 2023,8031463,Hank,Dog,"Dachshund, Standard Smooth Haired",Mix,98103
October 01 2023,8031333,Theo,Dog,"Retriever, Labrador",Mix,98125
October 01 2023,8049317,Boo,Dog,"Bulldog, French",NA,98122
October 01 2023,8049318,Bruno,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98136
October 01 2023,8049323,Milo,Dog,"Chihuahua, Short Coat",Mix,98133
October 01 2023,S162261,Mando,Dog,"Retriever, Labrador",NA,98105
October 01 2023,S162583,Rusty,Dog,"Retriever, Labrador",Mix,98108
October 01 2023,8049326,Logan,Dog,Australian Cattle Dog,"Chihuahua, Short Coat",98107
October 01 2023,S162262,Ghost,Dog,"Terrier, American Pit Bull",NA,98144
October 01 2023,S162263,Walnut,Dog,Terrier,Mix,98121
October 01 2023,8049328,Charley,Dog,"Retriever, Flat-Coated",NA,98117
October 01 2023,8049329,Milo,Dog,"Poodle, Standard","Retriever, Labrador",98115
October 01 2023,8032366,Louie,Dog,Pug,NA,98103
October 01 2023,8049331,Georgie,Dog,"Chihuahua, Short Coat",Mix,98199
October 01 2023,S156860,Loki,Dog,Pomeranian,Mix,98122
October 01 2023,8033093,Juice,Dog,"Terrier, American Pit Bull",Mix,98118
October 01 2023,8021303,Simon,Dog,"Terrier, Jack Russell","Dachshund, Standard Smooth Haired",98126
October 02 2023,8021316,Wolfie,Dog,Pomeranian,NA,98125
October 02 2023,8030717,Pancho,Dog,"Terrier, Rat","Chihuahua, Short Coat",98177
October 02 2023,S162586,Oopsy,Dog,Retriever,Mix,98119
October 02 2023,8049336,Baymax,Dog,"Welsh Corgi, Pembroke",NA,98168
October 02 2023,8049339,Finney,Dog,"Poodle, Standard",Maltese,98112
October 02 2023,8049341,Stark,Dog,German Shepherd,NA,98133
October 02 2023,8031778,Henry,Dog,"Poodle, Miniature",Bichon Frise,98117
October 02 2023,S149065,Poncho,Dog,"Retriever, Golden","Welsh Corgi, Pembroke",98136
October 02 2023,S146321,Buster,Dog,"Poodle, Miniature",NA,98126
October 02 2023,8049344,JASPER,Dog,"Spaniel, Cavalier King Charles",NA,98121
October 02 2023,S157148,Bob,Dog,Shih Tzu,NA,98108
October 02 2023,8021814,Rory,Dog,"Retriever, Labrador","Poodle, Miniature",98122
October 02 2023,S162587,Cedar,Dog,Siberian Husky,Mix,98115
October 02 2023,8029199,Frito,Dog,Catahoula Leopard dog,Hound,98125
October 02 2023,8049353,Sampson,Dog,German Shepherd,Mix,98133
October 02 2023,8032409,Maui,Dog,"Retriever, Golden",NA,98117
October 03 2023,S146320,Hugo,Dog,"Retriever, Golden",NA,98103
October 03 2023,S134885,Denver,Dog,"Retriever, Golden",NA,98116
October 03 2023,8001415,Pepper,Dog,Brittany,Mix,98108
October 03 2023,8041317,Cheeto,Dog,Border Collie,"Retriever, Labrador",98107
October 03 2023,8041316,Gus,Dog,"Terrier, West Highland White",Mix,98107
October 03 2023,8031702,Javier,Dog,Havanese,NA,98118
October 03 2023,8010356,Marble,Dog,Mix,Mix,98102
October 03 2023,8041410,Gus,Dog,"Retriever, Golden",NA,98118
October 03 2023,S149891,Dutch,Dog,Maltese,NA,98133
October 03 2023,8049362,Simon Houston Lien,Dog,Border Collie,"Retriever, Labrador",98107
October 03 2023,S159275,Ralphie,Dog,"Terrier, Yorkshire",Mix,98115
October 03 2023,8049364,Indie,Dog,"Dachshund, Miniature Smooth Haired",Mix,98109
October 03 2023,8049365,Kato,Dog,German Shepherd,Mix,98103
October 03 2023,8010323,Riley,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98122
October 03 2023,8049367,Hank,Dog,German Shepherd,Mix,98146
October 03 2023,8049368,Cheddar Bob,Dog,"Terrier, American Pit Bull",NA,98108
October 03 2023,8049369,Tracy and Michael Romoser,Dog,"Retriever, Labrador",Mix,98105
October 04 2023,8049370,Winston,Dog,Bernese Mountain Dog,NA,98116
October 04 2023,8049371,Rufus,Dog,Australian Cattle Dog,Mix,98103
October 04 2023,8033113,Cedar,Dog,Australian Shepherd,NA,98108
October 04 2023,S156757,Winton,Dog,"Terrier, Scottish",Mix,98112
October 04 2023,8049373,Sunny,Dog,Pomeranian,NA,98103
October 04 2023,8049375,Frankie,Dog,Chinese Shar-Pei,NA,98107
October 04 2023,S159280,Harley,Dog,German Shepherd,Mix,98103
October 04 2023,S159281,Rocky,Dog,Rottweiler,Shepherd,98103
October 04 2023,442626,Spike,Dog,"Terrier, Welsh",NA,98115
October 04 2023,S159283,Henry,Dog,"Bulldog, French",NA,98102
October 04 2023,S159284,Eli Max,Dog,German Shepherd,Irish Wolfhound,98126
October 04 2023,8049376,Rocket,Dog,Affenpinscher,Pug,98109
October 04 2023,8049378,Yankee,Dog,"Australian Shepherd, Miniature",NA,98121
October 04 2023,8049379,Clyde,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98107
October 05 2023,8049386,Finley,Dog,"Bulldog, French",NA,98177
October 05 2023,S161986,Rambo,Dog,"Terrier, American Pit Bull",Mix,98116
October 05 2023,S159285,Charlie,Dog,Terrier,Mix,98125
October 05 2023,S159287,Zeke,Dog,"Chihuahua, Short Coat","Terrier, Rat",98105
October 05 2023,8011839,Oly,Dog,German Shepherd,NA,98126
October 05 2023,8011335,Romeo,Dog,"Poodle, Standard",NA,98126
October 05 2023,8011939,Henry,Dog,"Terrier, Soft Coated Wheaten",NA,98177
October 05 2023,S159290,Milo,Dog,"Spaniel, Cavalier King Charles",NA,98121
October 05 2023,S132188,Frank,Dog,"Retriever, Labrador",NA,98115
October 05 2023,8049388,BOJANGLES,Dog,"Retriever, Golden",NA,98103
October 06 2023,8049390,Buzz,Dog,"Retriever, Golden",Mix,98112
October 06 2023,8010652,Carl,Dog,Rottweiler,NA,98119
October 06 2023,8049392,Jimmy Dean,Dog,"Dachshund, Miniature Smooth Haired",NA,98119
October 06 2023,8049393,Ziggy,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98107
October 06 2023,S157445,Logan,Dog,"Retriever, Labrador",Mix,98105
October 06 2023,S135601,Hoshi,Dog,Shiba Inu,NA,98139
October 06 2023,8049394,J-shooter,Dog,German Shepherd,NA,98118
October 06 2023,8040829,Íñigo,Dog,"Poodle, Miniature",Bernese Mountain Dog,98116
October 06 2023,S159293,Dudley,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98136
October 06 2023,8049397,Zuko,Dog,American Blue Heeler,Mix,98108
October 06 2023,S121598,Pablo,Dog,"Welsh Corgi, Pembroke",Mix,98117
October 06 2023,8049403,Castle,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98133
October 06 2023,8041479,Oscar,Dog,Havanese,NA,98107
October 06 2023,S135281,Seager,Dog,"Schnauzer, Standard",NA,98107
October 07 2023,8049407,Reggie,Dog,"Bulldog, French","Bulldog, French",98199
October 07 2023,S162595,Mark RUFFalo,Dog,"Terrier, American Pit Bull",Mix,98144
October 07 2023,8049409,Austin,Dog,Terrier,Mix,98115
October 07 2023,S161989,Heart,Dog,"Terrier, American Pit Bull",Mix,98118
October 07 2023,8032701,Asher,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98103
October 07 2023,8049410,Bobo,Dog,Pekingese,Mix,98118
October 08 2023,8012168,Viktor,Dog,"Dachshund, Standard Smooth Haired",NA,98144
October 08 2023,8049413,Brighton,Dog,German Shepherd,Mix,99320
October 08 2023,S162598,Gordie,Dog,Australian Shepherd,Mix,98177
October 08 2023,S162427,George,Dog,"Retriever, Golden",Mix,98109
October 08 2023,8049414,Radley,Dog,"Terrier, Boston",NA,98126
October 08 2023,8049415,Jaxon,Dog,"Terrier, Boston",NA,98126
October 08 2023,S162701,Remy,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Siberian Husky,98115
October 08 2023,S159956,Duke,Dog,Boxer,Mix,98118
October 08 2023,S162707,Junior,Dog,Siberian Husky,Mix,98109
October 08 2023,8049421,Ernie,Dog,Shepherd,Mix,98177
October 08 2023,902842,Yoshi So Eckelberg,Dog,"Poodle, Toy",Terrier,98118
October 09 2023,8049428,Reverend Josiah H. Button,Dog,Komondor,"Mixed Breed, Medium (up to 44 lbs fully grown)",98122
October 09 2023,8049429,Romeo,Dog,Belgian Malinois,NA,98125
October 09 2023,S136195,Milo,Dog,"Terrier, Bull",NA,98115
October 09 2023,S118030,Simon,Dog,"Retriever, Labrador",American Blue Heeler,98106
October 09 2023,S147716,Jaxx,Dog,"Retriever, Labrador",Italian Greyhound,98103
October 09 2023,8049432,Elliott,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98103
October 10 2023,8032282,Oreo,Dog,"Dachshund, Standard Long Haired",Mix,98108
October 10 2023,S133893,Junior,Dog,"Terrier, American Staffordshire","Terrier, American Pit Bull",98118
October 10 2023,8049437,TEDDY,Dog,"Retriever, Labrador",NA,98115
October 10 2023,8049438,Bandit,Dog,Greyhound,NA,98103
October 10 2023,8049440,Fritz,Dog,"Schnauzer, Miniature",Mix,98118
October 10 2023,8021415,Rudy,Dog,"Spaniel, Cavalier King Charles","Spaniel, English Cocker",98109
October 10 2023,8033654,Koo,Dog,"Poodle, Miniature",Old English Sheepdog,98105
October 10 2023,8033562,Chester Fudge Nutter,Dog,Hound,Mix,98116
October 10 2023,S105700,Zeke,Dog,"Retriever, Labrador",Mix,98105
October 10 2023,S136310,Tuffy,Dog,"Chihuahua, Short Coat","Terrier, Rat",98108
October 10 2023,8033537,Ralph,Dog,Great Pyrenees,NA,98115
October 10 2023,8033105,Willie,Dog,"Terrier, Pit Bull",Mix,98116
October 10 2023,S162708,Petie,Dog,"Chihuahua, Short Coat",Mix,98125
October 10 2023,8049443,Rocco,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98107
October 10 2023,8012093,Darwin,Dog,Australian Shepherd,Mix,98112
October 10 2023,8033624,Elmo,Dog,"Poodle, Toy",NA,98106
October 10 2023,8033229,Elmo,Dog,"Dachshund, Miniature Long Haired",Mix,98106
October 10 2023,8049445,Kizuna,Dog,"Chihuahua, Short Coat","Chihuahua, Short Coat",98126
October 10 2023,8012561,Puck,Dog,Italian Greyhound,NA,98199
October 10 2023,S162711,Topaz,Dog,Shepherd,Mix,98101
October 10 2023,8033342,Tahoma,Dog,"Dachshund, Standard Wire Haired",NA,98102
October 10 2023,8012167,Loki,Dog,"Terrier, Fox, Toy",Mix,98116
October 10 2023,584898,Taquito,Dog,Xoloitzcuintli,NA,98102
October 10 2023,8022855,Ryan Kneadler,Dog,American Eskimo,Mix,98116
October 10 2023,S162265,Major/ Vaun,Dog,German Shepherd,Mix,98121
October 10 2023,S149534,Sully,Dog,Australian Cattle Dog,Mix,98178
October 10 2023,8033421,Gizmo,Dog,Shiba Inu,NA,98112
October 10 2023,8002197,Murphy,Dog,"Retriever, Labrador","Poodle, Standard",98116
October 10 2023,8041784,Kona,Dog,"Retriever, Flat-Coated",NA,98144
October 10 2023,8033202,Rigel,Dog,"Poodle, Standard","Retriever, Labrador",98115
October 10 2023,S148687,Will,Dog,Maltese,"Poodle, Miniature",98112
October 10 2023,8033419,Wasabi,Dog,"Welsh Corgi, Pembroke",NA,98125
October 10 2023,8012274,Leo,Dog,"Spaniel, Cavalier King Charles",Bichon Frise,98144
October 10 2023,8022532,Sir CottonBall,Dog,"Spaniel, American Cocker","Welsh Corgi, Cardigan",98108
October 10 2023,8042141,Sherman,Dog,"Terrier, Airedale",NA,98115
October 10 2023,8032856,Sullivan,Dog,"Bulldog, French",NA,98102
October 10 2023,8049454,Kayak,Dog,"Retriever, Labrador","Griffon, Wirehaired Pointing",98118
October 10 2023,8012588,Oswald,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98133
October 10 2023,8002140,Mika,Dog,"Mixed Breed, Small (under 24 lbs fully grown)","Schnauzer, Miniature",98112
October 10 2023,8012389,Maxwell,Dog,"Chihuahua, Short Coat",Mix,98133
October 10 2023,8049455,Oak,Dog,"Retriever, Labrador",NA,98105
October 10 2023,S100426,Knox,Dog,"Bulldog, English",NA,98125
October 10 2023,8049456,Zopa,Dog,Border Collie,"Retriever, Labrador",98115
October 10 2023,8045948,Charlie,Dog,Beagle,NA,98118
October 10 2023,8049459,Mars,Dog,Border Collie,Mix,98103
October 10 2023,S105701,Ernie,Dog,Coton de Tulear,NA,98109
October 10 2023,8033198,Mochi,Dog,Australian Shepherd,NA,98103
October 10 2023,8041932,Miso,Dog,German Shepherd,Mix,98136
October 11 2023,S152145,Milo,Dog,"Terrier, Staffordshire Bull",Mix,98136
October 11 2023,S128901,George,Dog,Catahoula Leopard dog,Mix,98107
October 11 2023,8033517,Mink,Dog,Belgian Malinois,German Shepherd,98122
October 11 2023,8033626,Bo,Dog,Mix,"Poodle, Standard",98144
October 11 2023,835464,Kevin,Dog,"Spaniel, English Springer",NA,98126
October 11 2023,8012607,Sockeye,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98118
October 11 2023,S145449,Lambert,Dog,"Retriever, Labrador",NA,98146
October 11 2023,8033875,Jackson,Dog,Terrier,"Mixed Breed, Small (under 24 lbs fully grown)",98125
October 11 2023,S105392,Otis,Dog,Mix,NA,98112
October 11 2023,8012377,Sunny,Dog,Havanese,NA,98136
October 11 2023,8041748,Taika,Dog,"Pointer, German Shorthaired",NA,98102
October 11 2023,830370,Clyde,Dog,"Retriever, Golden","Retriever, Labrador",98117
October 11 2023,8012282,Crash,Dog,"Vizsla, Smooth Haired",Boxer,98126
October 11 2023,S162713,Rebound,Dog,"Chihuahua, Short Coat",Mix,98122
October 11 2023,8033705,"""Zippy""",Dog,Bichon Frise,"Spaniel, Cavalier King Charles",98102
October 11 2023,8012334,MOOSE,Dog,Bernese Mountain Dog,NA,98117
October 11 2023,8049464,Birch,Dog,Australian Shepherd,NA,98125
October 11 2023,S137250,Hoko,Dog,"Poodle, Miniature",Spaniel,98105
October 11 2023,S155203,Mack,Dog,"Chihuahua, Short Coat",Mix,98117
October 11 2023,S155204,Tito,Dog,"Chihuahua, Long Coat",Mix,98117
October 11 2023,S155664,Murphy,Dog,Portuguese Water Dog,NA,98105
October 11 2023,8049467,Pesto Caramelo,Dog,Shih Tzu,NA,98117
October 11 2023,S157526,Fen,Dog,"Cur, Black-Mouth",Mix,98122
October 11 2023,8049468,Doctor,Dog,Mix,NA,98122
October 11 2023,8049469,Thoven,Dog,Terrier,Boxer,98112
October 11 2023,8033887,Atticus,Dog,Boxer,Mix,98102
October 11 2023,8033704,Toby,Dog,"Chihuahua, Short Coat","Dachshund, Standard Smooth Haired",98108
October 11 2023,8049470,Howard,Dog,"Spaniel, Cavalier King Charles",NA,98116
October 11 2023,8033764,Karl,Dog,Great Pyrenees,Mix,98117
October 11 2023,S149903,Bull Hurley,Dog,"Bulldog, American",NA,98125
October 11 2023,S159295,Atlas,Dog,Bernese Mountain Dog,"Retriever, Golden",98126
October 11 2023,S136043,Brulee,Dog,"Poodle, Miniature",NA,98119
October 11 2023,S136080,Bailey,Dog,"Terrier, Yorkshire",Mix,98119
October 11 2023,8022802,Casco,Dog,Retriever,"Poodle, Standard",98199
October 11 2023,8022167,Sven,Dog,"Vizsla, Smooth Haired",NA,98103
October 11 2023,S156688,Louis Dean,Dog,"Bulldog, French",NA,98116
October 11 2023,8012145,Sebastian Lumere,Dog,"Dachshund, Miniature Smooth Haired",NA,98117
October 11 2023,8049474,Brewster,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98116
October 11 2023,8033390,Oreo,Dog,"Schnauzer, Miniature",Terrier,98103
October 11 2023,S157705,Tucker,Dog,"Retriever, Golden","Poodle, Standard",98103
October 11 2023,8049475,Gizmo,Dog,Shih Tzu,"Poodle, Miniature",98126
October 11 2023,S162269,Balto,Dog,Siberian Husky,Mix,98117
October 11 2023,S159296,Jackson,Dog,Havanese,Shih Tzu,98144
